date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:15	126/126	---M--	200	added ('OK')	image/gif	etag:%2257698fdd-7e%22	https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/active_bg.gif	D:/Documentos/Mis%20lugares%20web/SGE05/web/gif/active_bg.gif	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/nav.css)
17:25:15	36126/36126	URF---	200	added ('OK%20(cached)')	image/jpeg		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/SGE05_CONT_R13_Personas.jpg	D:/Documentos/Mis%20lugares%20web/SGE05/web/jpg/sge05_cont_r13_personas.jpg	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/36__clases_y_objetos.html)
17:25:15	24441/24441	URF---	200	added ('OK%20(cached)')	image/jpeg		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/SGE05_CONT_R14_Paquete.jpg	D:/Documentos/Mis%20lugares%20web/SGE05/web/jpg/sge05_cont_r14_paquete.jpg	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/37__mdulos_y_paquetes.html)
17:25:15	7371/7371	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/icon_ejercicioresueltofpd.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/icon_ejercicioresueltofpd.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/37__mdulos_y_paquetes.html)
17:25:15	406/406	URF---	200	added ('OK%20(cached)')	application/zip		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/SGE05_CONT_R15_EjercicioResuelto.zip	D:/Documentos/Mis%20lugares%20web/SGE05/web/zip/sge05_cont_r15_ejercicioresuelto.zip	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/37__mdulos_y_paquetes.html)
17:25:15	33860/33860	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/Pagina2.1.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/pagina2.1.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/37__mdulos_y_paquetes.html)
17:25:15	183/183	---M--	200	added ('OK')	image/png	etag:%2257837d9f-b7%22	https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/icono-menu.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/icono-menu.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/nav.css)
17:25:16	56561/56561	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/Pagina3.1.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/pagina3.1.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/37__mdulos_y_paquetes.html)
17:25:16	51062/51062	URF---	200	added ('OK%20(cached)')	image/png		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/Pagina4.1.png	D:/Documentos/Mis%20lugares%20web/SGE05/web/png/pagina4.1.png	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/37__mdulos_y_paquetes.html)
17:25:16	58614/58614	URF---	200	added ('OK%20(cached)')	image/jpeg		https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/HombreNegociosSentado.jpg	D:/Documentos/Mis%20lugares%20web/SGE05/web/jpg/hombrenegociossentado.jpg	(from https://ead.murciaeduca.es/pluginfile.php/1433046/mod_resource/content/1/4__entornos_de_desarrollo_y_herramientas_de_desarrollo_en_sistemas_erpcrm.html)
